url,spotify_id
https://www.last.fm/music/John+Maus/_/...and+the+Rain,3AyrRIQRcQfeenc7qsSXFG
https://www.last.fm/music/St.+Vincent/_/Hang+On+Me+-+piano+version,2JncuVDButFbr5THrPkzdl
https://www.last.fm/music/St.+Vincent/_/Pills+-+piano+version,7fFhFCFtZwbcVlIrXSNx20
"https://www.last.fm/music/St.+Vincent/_/Happy+Birthday,+Johnny+-+piano+version",NA
https://www.last.fm/music/St.+Vincent/_/Young+Lover+-+piano+version,1C5HNWdFZ4wScxZaeIuzSW
https://www.last.fm/music/St.+Vincent/_/New+York+-+piano+version,1AuFtTcYdOsNmePbMCh9T4
https://www.last.fm/music/St.+Vincent/_/Los+Ageless+-+piano+version,NA
https://www.last.fm/music/St.+Vincent/_/Smoking+Section+-+piano+version,NA
https://www.last.fm/music/St.+Vincent/_/Fear+The+Future+-+piano+version,NA
https://www.last.fm/music/St.+Vincent/_/Sugarboy+-+piano+version,NA
https://www.last.fm/music/St.+Vincent/_/Masseduction+-+piano+version,7wpOog8iSnoZ4XwVGchV3A
https://www.last.fm/music/St.+Vincent/_/Savior+-+piano+version,2nxg2HLWvGkm4yeerxfTbW
https://www.last.fm/music/Big+Search/_/To+Feel+in+Love,35NWDxnzlmxAJq4CfbQAL2
https://www.last.fm/music/Mothers/_/PINK,0F24vte4FYxJaB2jDU1OXy
https://www.last.fm/music/Gold+Celeste/_/The+Best+Trip,4hujGuImbQqn7DkZqPzbdS
https://www.last.fm/music/Sasami/_/Free,NA
https://www.last.fm/music/Les+Big+Byrd/_/I+fucked+up+I+was+a+child,1uXLGwILjYBNnee8GlZAmr
https://www.last.fm/music/Homeshake/_/Every+Single+Thing,7FXAQqohzT8oNUh9EHc3UO
https://www.last.fm/music/Justus+Proffit/_/Invisible+Friends,NA
https://www.last.fm/music/Teenage+Wildlife/_/You,4XPxOeyQTGv9nxxFvmQTUe
https://www.last.fm/music/Bernice/_/He%27s+The+Moon,16y9EHfDv2ANmDzxrs4zQp
https://www.last.fm/music/Speedy+Ortiz/_/DTMFA,6pv03nokDcH7JLP1IemgG6
https://www.last.fm/music/Hovvdy/_/Late,0dvgaEURLimVkzYGR68y2D
https://www.last.fm/music/Ratboys/_/Elvis+is+in+the+Freezer,NA
https://www.last.fm/music/ian+sweet/_/Hiding,1Hk7wSggAfDFocp2oTKn72
https://www.last.fm/music/Sam+Evian/_/I+Remember,3Llualpue9gKisa5z6gx5I
https://www.last.fm/music/Stephen+Malkmus+&+The+Jicks/_/Middle+America,NA
https://www.last.fm/music/Gabby%27s+World/_/Rear+View,NA
https://www.last.fm/music/Bonny+Doon/_/I+Am+Here+(I+Am+Alive),4ts3OSGKwYLwheyZme9mbh
https://www.last.fm/music/Sunflower+Bean/_/Easier+Said,4puY35F2vMapUXo9OJ78z5
https://www.last.fm/music/Puma+Blue/_/Moon+Undah+Water,0ZWDvjDY3OCwN300x1ktae
https://www.last.fm/music/Tomberlin/_/Self-Help,0NgLLOwOrrw9GXOFF7xHYh
