url,spotify_id
https://www.last.fm/music/Ariel+Pink/_/Butt-House+Blondies,NA
https://www.last.fm/music/Unknown+Mortal+Orchestra/_/FFunny+FFriends,11Z8WMf8jQWN9vsUDw3vNf
https://www.last.fm/music/Gil+Scott-Heron/_/I%27ll+Take+Care+Of+U,NA
https://www.last.fm/music/Ravyn+Lenae/_/Sticky,1Jyp5ZUSZzVllelHa8HREd
https://www.last.fm/music/Blood+Orange/_/Birmingham,09jixLVDhgmxUCH3NjYXj0
https://www.last.fm/music/Jungle/_/Beat+54+-+Krystal+Klear+Edit,NA
https://www.last.fm/music/Gavin+Turek/_/Good+Look+For+You,3kQUkFSvlk0nWVThuNXbYB
https://www.last.fm/music/GoldLink/_/Fall+In+Love,2RISD4aJrioDB54exm5WWM
https://www.last.fm/music/Local+Natives/_/Tusk,6Q33NlJNlyhrjXEK5sbhWF
https://www.last.fm/music/Youth+Lagoon/_/No+One+Can+Tell,NA
https://www.last.fm/music/Thundercat/_/King+of+the+Hill,412dl18sru0auliZKbAOUU
https://www.last.fm/music/Chromatics/_/Cherry,0nSEZamLD7UwRiqUpyws6o
https://www.last.fm/music/Flamingo+Pier/_/Hold+It,0E7gHVSQydpDKU4oYHZW1U
https://www.last.fm/music/Elujay/_/Starchild,13Gt4A1ZbYkZbfdQsjKGR6
https://www.last.fm/music/Handsome+Furs/_/Evangeline,07oCNPgCmu5zTCgAWg7skX
https://www.last.fm/music/Al+Green/_/Let%27s+Stay+Together,00P1T28MyzQJbj3tn9tTUp
https://www.last.fm/music/Porches/_/Mood,NA
https://www.last.fm/music/Yaeji/_/Therapy,0rVo6Wz8gYD5ptmrFaLdve
https://www.last.fm/music/The+Tribe+Of+Good/_/Heroes+-+Edit,NA
https://www.last.fm/music/Beach+House/_/Real+Love,06xnHwEBsDxhtWS7n0Q9ch
https://www.last.fm/music/Beach+House/_/10+Mile+Stereo,0cnI8gNpRyGbPAUClyJVul
https://www.last.fm/music/Beach+House/_/Used+to+Be,0T4741cgInh7D7YCUD05Ix
https://www.last.fm/music/Beach+House/_/Walk+in+the+Park,0GBVYIdyn5q6cWh0KsTiml
https://www.last.fm/music/Julia+Holter/_/Silhouette,NA
https://www.last.fm/music/HTRK/_/Mentions,5bFrGldqUvaKJNy8fUBeO0
https://www.last.fm/music/U.S.+Girls/_/Sororal+Feelings,NA
https://www.last.fm/music/Black+Dresses/_/IM+EARTH,6rSYMwmBpgajmSdaGN8rT6
https://www.last.fm/music/Tirzah/_/No+Romance,3wsEGbO83TUuApZInEL3jk
https://www.last.fm/music/HTRK/_/Dream+Symbol,NA
https://www.last.fm/music/Nil%C3%BCfer+Yanya/_/Thanks+4+Nothing,153EXtqjUQzwhDdK8LVCTI
https://www.last.fm/music/Kero+Kero+Bonito/_/Picture+This,0f2uHiRUJoiUIPVzcpPosh
https://www.last.fm/music/Grouper/_/Lighthouse,10dTTsgL5hPujRahg22tan
https://www.last.fm/music/100+gecs/_/fuck+teeth,NA
https://www.last.fm/music/Joanne+Robertson/_/Mass+Appeal,NA
https://www.last.fm/music/Tirzah/_/Fine+Again,12hqBdxeTVT0qyhDRPieuQ
https://www.last.fm/music/HTRK/_/Wonders+Of+New+Technology,NA
https://www.last.fm/music/Midnight+Sister/_/Daddy+Long+Legs,0hPrCD9AkQ85ofQrfaRFgG
https://www.last.fm/music/Parquet+Courts/_/You%27ve+Got+Me+Wonderin%27+Now,0qrqOIVeSuFej0lwzEDXqj
https://www.last.fm/music/Deerhunter/_/Snakeskin,NA
https://www.last.fm/music/Johann+Sebastian+Bach/_/Bach:+Prelude+And+Fugue+In+C+-+Ulrich+Schnauss+Rework,NA
https://www.last.fm/music/Mac+DeMarco/_/Salad+Days,29s59akhVgJ6sQ5W6vze2x
https://www.last.fm/music/Thee+Oh+Sees/_/Animated+Violence,7vR64t3B1hWfGYt9U19y1m
https://www.last.fm/music/Thee+Oh+Sees/_/Floating+Coffin,11v4wiTSCgk1IzobmD9qNT
https://www.last.fm/music/Thee+Oh+Sees/_/Flood%27s+New+Light,04xogwJOuihGJT6oUatJ1N
https://www.last.fm/music/King+Tuff/_/Madness,3bFkdK7yNQeCkfeFI0miyW
https://www.last.fm/music/Thee+Oh+Sees/_/Minotaur,4tvXK8UyvPguzFLLjZyGSm
https://www.last.fm/music/Omni/_/Wire+-+Audiotree+Live+Version,1Cq2AZuWiMNZzHdFwcZI8F
https://www.last.fm/music/Ty+Segall/_/Buick+Mackane,3GWO4vKRXWOpgRW5Q2Qhkh
https://www.last.fm/music/Bass+Drum+of+Death/_/Lose+My+Mind,1GdgGxjPQHs3YU9ZS3Jp2q
https://www.last.fm/music/Black+Lips/_/Can%27t+Hold+On,1Z6voteD7TWjWRwNyqloGV
https://www.last.fm/music/Bill+Callahan/_/Morning+Is+My+Godmother,4CqPPq6ZvHyjXWHNS5eelG
https://www.last.fm/music/Gary+Wilson/_/Debbie+Debbie,0dkfozdyRdGm15FzvjCygX
https://www.last.fm/music/Gwenno/_/Hi+a+Skoellyas+Liv+a+Dhagrow,1hVQZRUvarhl1fsrB6mcfG
https://www.last.fm/music/Magdalena+Bay/_/Good+Intentions,1DlhWeVSIXBIG4tpPz9or2
https://www.last.fm/music/Kurt+Vile/_/Lost+my+Head+there,NA
https://www.last.fm/music/Thee+Oh+Sees/_/Contraption%2FSoul+Desert,0QmB82sogw3EjZEeXLJL52
https://www.last.fm/music/King+Tuff/_/Sick+Mind,0GEV2v2PIAyNKbjhTVFX7C
https://www.last.fm/music/Tune-Yards/_/ABC+123,35rC7q0Z1Chr473tOEjE10
https://www.last.fm/music/Zomby/_/Witch+Hunt,4cNddE5nZx8zpDJlwzxBkQ
https://www.last.fm/music/Steve+Reich/_/Duet+for+two+Solo+Violins+and+String+Orchestra+(Dedicated+to+and+written+for+Yehudi+Menuhin),NA
https://www.last.fm/music/Morton+Feldman/_/Piano+Piece+1952+-+Version+2,4skiwoFHGqI7oF7JkpLr7N
https://www.last.fm/music/Disclosure/_/Feel+Like+I+Do,663E41fUIDEnzN7xTnFLT0
https://www.last.fm/music/Caroline+Polachek/_/Ocean+of+Tears,4RqBss578GNj4u9VYZK5u0
https://www.last.fm/music/Snail+Mail/_/Pristine+-+Edit,7fVGT77RNeaQ0xoz9x3zIm
https://www.last.fm/music/Twin+Shadow/_/At+My+Heels,1yFY12TkioMr3EwpsKQmku
https://www.last.fm/music/Blood+Orange/_/Good+For+You,NA
https://www.last.fm/music/Doja+Cat/_/No+Police,0llA5wge28PMNvAWSnrs9u
https://www.last.fm/music/Amber+Mark/_/Monsoon,04G8U1rkNbiiLNsWo2doW2
https://www.last.fm/music/Oneohtrix+Point+Never/_/Americans,2nWGDGFcTP9TkaevXR4bgh
https://www.last.fm/music/Joyce+Wrice/_/Rocket+Science,7JbazVdiAufL9cfJ8yZiwL
https://www.last.fm/music/Phantastic+Ferniture/_/Gap+Year,1anTUpWuDF8RTw7pHQdQ5I
https://www.last.fm/music/Steve+Reich/_/Electric+Counterpoint:+II.+Slow,2cYMN3s3gFLnNlpZHiVQsH
https://www.last.fm/music/Holiday+Sidewinder/_/Kokomo,NA
https://www.last.fm/music/Caroline+Polachek/_/The+Gate,7zEFT8tRNy9B7I0F9OeNd0
https://www.last.fm/music/Claire+George/_/Where+Do+You+Go%3F+-+Yumi+Zouma+Remix,NA
https://www.last.fm/music/iamamiwhoami/_/in+due+order,0HNiMwJEc7mUdp88j6eYP4
